WBGeneID,emb_510min,emb_548min,emb_587min,emb_626min,emb_665min,L1,L2,L3,L4,YA,Sequence.name,Public_name,blazie_mixed,hashimshony_emb,pauli_L4,spencer_LE,spencer_L2,cluster.description
WBGene00021015,0.1116,0.1611,0.1738,0.1622,0.1372,0.0729504,0.10337,0.192322,0.413653,0.415379,W03G9.3,enu-3.3,FALSE,FALSE,TRUE,FALSE,FALSE,Embryo_Specific
WBGene00021024,5.774,6.5669,5.066,4.9196,4.4004,4.59629,4.00771,3.97099,6.39475,5.00533,W04C9.2,W04C9.2,TRUE,FALSE,TRUE,FALSE,FALSE,L3_High
WBGene00021026,1.1934,1.0579,1.3124,1.2645,0.8335,3.51379,1.58477,1.34526,4.92215,1.90689,W04C9.4,W04C9.4,TRUE,FALSE,TRUE,FALSE,FALSE,Not_Changing
WBGene00021057,0.1433,0.1151,0.0882,0.0869,0.0831,0.348784,0.243104,0.230948,0.250652,0.341522,W06B4.2,W06B4.2,TRUE,FALSE,TRUE,FALSE,FALSE,Larval
WBGene00021072,0.0063,0.012,0.0133,0.0166,0.0176,0.0194964,0.069207,0.0276324,0.0108703,0.0144311,W07B8.4,W07B8.4,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00021074,0.4055,0.2294,0.2177,0.2574,0.0338,1.51116,0.645757,0.762821,0.860097,0.784367,W07E6.2,W07E6.2,TRUE,FALSE,FALSE,FALSE,FALSE,Embryo_Specific
WBGene00021082,0.1036,0.1298,0.1114,0.1217,0.0854,0.122256,0.41556,0.296816,0.438988,0.270401,W08E12.1,zip-11,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00021112,0.2838,0.2067,0.2609,0.2477,0.2827,0.404581,0.394144,0.412827,0.475708,0.814366,W09C3.4,W09C3.4,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00021121,0.0166,0.0204,0.0211,0.0201,0.0204,0.0398672,0.0374661,0.025897,0.020446,0.0258058,W09G12.7,W09G12.7,TRUE,FALSE,FALSE,FALSE,FALSE,Larval
WBGene00021128,0.6736,0.4873,0.3767,0.4492,0.3934,3.48495,14.0639,12.4326,6.57495,5.29455,W10C8.5,W10C8.5,TRUE,TRUE,FALSE,FALSE,FALSE,Larval
WBGene00021148,0.2483,0.2392,0.2417,0.2281,0.2067,0.291148,0.273121,0.281902,0.275827,0.135549,W10G11.19,W10G11.19,TRUE,TRUE,FALSE,TRUE,TRUE,L3_High
WBGene00021149,2.0942,1.4368,1.4474,1.142,1.0614,1.13619,0.730725,0.743858,1.13145,1.07317,W10G11.20,dnc-3,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00021190,0.1372,0.1263,0.1402,0.1478,0.1413,0.267397,0.328081,0.595891,0.387256,0.76443,Y14H12A.1,Y14H12A.1,TRUE,FALSE,FALSE,FALSE,TRUE,Increasing
WBGene00021215,0.2617,0.2554,0.2944,0.3193,0.3119,0.121792,0.216504,0.124906,0.506981,0.165971,Y18H1A.11,Y18H1A.11,FALSE,FALSE,FALSE,FALSE,TRUE,Increasing
WBGene00021252,0.2622,0.1609,0.0487,0.1027,0.0945,0.00467159,0.411643,0.131849,0.518695,0.0632488,Y22D7AL.14,cht-4,FALSE,FALSE,FALSE,TRUE,TRUE,L3_High
WBGene00021262,0.018,0.0288,0.0258,0.0252,0.0224,0.0838825,0.130915,0.2202,0.171657,0.294348,Y22D7AR.9,fbxa-74,TRUE,FALSE,FALSE,FALSE,TRUE,Increasing
WBGene00021264,0.2262,0.2444,0.2644,0.2611,0.265,0.140895,0.121812,0.0556353,0.0617667,0.071999,Y22D7AR.11,fbxa-13,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00022412,0.8006,0.8332,0.9511,0.9759,1.0383,0.272753,0.295276,0.131274,0.0916612,0.0648626,Y102A11A.2,Y102A11A.2,TRUE,TRUE,FALSE,TRUE,FALSE,Increasing
WBGene00022415,9.0979,6.1785,4.0643,3.7056,1.9692,0.0476248,9.56349,11.1261,3.38808,0.175343,Y102A11A.5,Y102A11A.5,FALSE,TRUE,FALSE,FALSE,FALSE,L3_High
WBGene00022447,0.2714,0.3677,0.3425,0.3002,0.4067,0.137589,0.183834,0.172927,0.174133,0.19674,Y110A2AL.12,pigw-1,TRUE,FALSE,FALSE,FALSE,FALSE,Embryo_Specific
WBGene00022455,0.3515,0.3189,0.2062,0.1853,0.1598,1.13556,0.79198,0.405252,0.492715,1.02026,Y110A7A.4,tyms-1,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00022456,2.3592,1.8384,1.5696,1.6254,1.2,2.02993,1.5782,1.40224,1.29075,2.58498,Y110A7A.6,pfkb-1.1,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00022470,1.4151,1.8654,2.0276,2.1462,2.2245,1.16127,1.28785,0.941587,1.35275,1.26208,Y119C1B.4,mrpl-19,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00022482,0.0494,0.053,0.0529,0.0613,0.0527,0.079897,0.112097,0.063222,0.063598,0.063168,Y119D3B.4,fbxa-208,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00022484,0.0922,0.1156,0.0888,0.037,0.03,0.079897,0.112097,0.063222,0.063598,0.063168,Y119D3B.6,fbxa-77,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00022486,0.0491,0.0632,0.0625,0.0641,0.0589,0.19877,0.219953,0.133665,0.0739823,0.091746,Y119D3B.8,fbxa-61,TRUE,FALSE,FALSE,FALSE,TRUE,Increasing
WBGene00022487,0.0249,0.0225,0.0248,0.0191,0.0104,0.0454493,0.108995,0.0398716,0.0549733,0.0649314,Y119D3B.9,fbxa-21,TRUE,FALSE,FALSE,FALSE,TRUE,Larval
WBGene00022490,0.0396,0.0438,0.0488,0.0489,0.0504,0.321296,0.438922,0.507594,1.19769,0.5869,Y119D3B.13,Y119D3B.13,TRUE,FALSE,FALSE,FALSE,TRUE,Larval
WBGene00022497,13.1133,13.1904,14.977,15.5935,16.3399,22.775,30.9518,47.2653,70.1067,53.6566,Y119D3B.21,Y119D3B.21,FALSE,TRUE,FALSE,TRUE,FALSE,Increasing
WBGene00043060,1.1229,0.8894,0.7638,0.5488,0.3322,0.66903,0.777158,0.63275,0.66362,0.86403,R144.12,R144.12,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00044026,2.4576,2.5772,2.0564,2.485,1.7674,3.52203,4.68614,5.74457,6.32926,4.05223,W02B12.15,cisd-1,FALSE,FALSE,FALSE,FALSE,TRUE,Increasing
WBGene00044206,0.1658,0.256,0.2348,0.2255,0.2214,0.92071,8.51393,5.99129,1.04834,2.64505,T26H5.9,T26H5.9,FALSE,FALSE,FALSE,TRUE,TRUE,Larval
WBGene00044280,7.7346,3.7072,5.2221,0,2.3893,7.20591,2.80075,1.66937,2.8719,0.345555,W02A2.9,W02A2.9,TRUE,TRUE,FALSE,FALSE,TRUE,Increasing
WBGene00044318,2.3608,1.1096,0.2536,0,0.0909,1.44854,0.717795,0.66007,1.25269,0.880215,W06E11.2,tag-267,TRUE,FALSE,FALSE,FALSE,FALSE,Embryo_Specific
WBGene00044330,1.164,1.1136,1.2427,1.2252,1.1551,0.534378,0.450545,0.131954,0.0708385,0.0566411,R08B4.2,alr-1,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00044332,0.1172,0.1128,0.1159,0.1307,0.126,0.0898189,0.15125,0.151522,0.0734954,0.122931,T20B3.16,clec-36,TRUE,FALSE,FALSE,FALSE,TRUE,Larval
WBGene00044382,0.4119,0.4391,0.453,0.4102,0.4245,0.185428,0.0461614,0.0845982,0.0264587,0.0667223,Y14H12A.2,Y14H12A.2,FALSE,FALSE,FALSE,FALSE,TRUE,Larval
WBGene00044648,1.0486,0.9189,0.7948,0.6632,0.3575,0.434507,0.570624,0.513006,0.69692,0.509875,R144.13,R144.13,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00044759,0.0588,0.0671,0.0677,0.0603,0.055,0.0493049,0.0365544,0.0153698,0.0128562,0.0141346,T06E6.15,T06E6.15,TRUE,FALSE,FALSE,FALSE,FALSE,Larval
WBGene00044767,0.7885,0.7917,0.8812,0.8499,0.9447,0.565534,0.284499,0.137214,0.114945,0.190382,T23B7.3,T23B7.3,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00044776,0.7685,0.6899,0.6782,0.7868,0.825,0.316604,0.282711,0.29867,0.306355,0.238333,T02B11.8,T02B11.8,TRUE,FALSE,FALSE,FALSE,TRUE,Larval
WBGene00044807,0.2007,0.1982,0.2002,0.1867,0.1958,0.0614118,0.168194,0.0556674,0.0689456,0.0959465,T19H5.6,T19H5.6,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00044988,0.3449,0.3283,0.327,0.2914,0.3233,0.474394,0.246469,0.299933,0.352794,0.590719,W01A8.8,W01A8.8,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00000022,0.0711,0.0734,0.1028,0.1084,0.1277,0.168224,0.256601,0.496488,0.198291,0.320352,Y39D8C.1,abt-4,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00000075,0.195,0.2037,0.1901,0.1566,0.149,0.197276,0.270614,0.209851,0.138507,0.278007,ZK154.7,adm-4,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00000165,11.4769,7.3872,10.5374,0,1.9159,1.10509,1.31612,1.31271,1.70449,2.74957,Y48G8AL.14,aps-3,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00000178,2.782,1.9957,0.6135,0.4523,0.0567,2.64415,2.84368,3.01862,2.38612,2.2236,ZK1321.3,aqp-10,TRUE,FALSE,TRUE,TRUE,TRUE,L3_High
WBGene00000179,1.7918,1.5945,1.3322,1.3341,1.5799,1.48899,1.63576,2.24838,2.42718,2.05807,ZK525.2,aqp-11,TRUE,FALSE,TRUE,FALSE,TRUE,L3_High
WBGene00000180,0.7159,0.5248,0.4328,0.486,0.5503,0.479712,0.627241,0.373023,0.294337,0.278841,ZK1320.6,arc-1,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00000267,0.3697,0.3367,0.3344,0.3345,0.3507,0.166183,0.123338,0.0853542,0.13547,0.133432,Y39E4B.9,bre-2,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00000415,1.0245,0.9884,1.0199,0.8814,0.655,0.637518,0.57898,0.793786,0.272356,0.846924,Y47H9C.4,ced-1,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00000536,0.5614,0.4951,0.6359,0.5034,0.4688,1.43234,1.16429,0.840299,0.883801,1.28527,ZC395.2,clk-1,TRUE,FALSE,TRUE,FALSE,FALSE,Increasing
WBGene00000765,0.895,0.8229,0.6285,0.4865,0.2939,1.04952,1.18263,1.13052,1.17319,1.81039,ZK652.9,coq-5,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00000800,1.5614,1.5937,1.8331,1.6843,1.8979,1.27437,1.6098,1.78345,1.47299,2.20354,Y23H5A.7,cars-1,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00000812,2.154,2.2233,2.254,2.0722,1.9404,0.706957,0.657727,0.457917,0.542302,0.994397,Y48G1C.2,csk-1,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00000830,1.4593,1.6493,1.6497,1.69,1.7857,0.985266,1.751035,1.287064,0.847263,0.889174,Y54G11A.6,ctl-1,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00000831,2.9181,3.5902,3.8605,3.7453,4.1441,2.2244,4.0487,2.91814,1.91724,1.58362,Y54G11A.5,ctl-2,TRUE,TRUE,FALSE,TRUE,FALSE,Increasing
WBGene00000835,30.0407,31.8257,28.9846,30.6201,30.8911,4.85411,9.98625,5.741,7.59815,4.80944,ZK652.11,cuc-1,FALSE,FALSE,FALSE,TRUE,FALSE,L3_High
WBGene00000879,12.0382,10.6122,17.2779,19.7983,18.5713,21.0274,14.3994,12.2673,10.7846,10.4043,Y75B12B.5,cyn-3,FALSE,FALSE,TRUE,FALSE,FALSE,Increasing
WBGene00000883,12.1218,12.701,6.3413,8.9173,8.6461,30.7121,22.9851,25.819,36.9846,34.7707,Y75B12B.2,cyn-7,FALSE,FALSE,TRUE,FALSE,FALSE,Increasing
WBGene00000973,1.4223,1.0925,0.7831,1.0712,0.5568,3.40101,1.69492,0.959818,0.752404,0.488211,Y32H12A.3,dhs-9,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00001088,5.0294,4.8622,5.7931,5.1378,5.296,3.78658,3.9166,3.65273,4.40775,4.70236,ZK863.6,dpy-30,FALSE,FALSE,TRUE,FALSE,FALSE,Increasing
WBGene00001224,1.5226,1.7218,1.7078,1.7852,1.8381,0.901574,0.837887,0.62401,0.50728,1.03019,ZK1248.3,ehs-1,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00001509,0.5192,0.4273,0.3933,0.321,0.2537,0.720961,0.728278,0.605185,0.649202,1.01867,ZK1248.14,fzo-1,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00001632,1.5249,1.4247,1.2048,1.1416,1.1359,1.32636,1.40944,1.86273,1.25145,1.64805,Y46H3A.6,gly-7,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00001635,0.6249,0.592,0.5464,0.4542,0.3656,0.534406,0.611651,0.991305,0.774389,1.19026,Y45F10D.3,gly-10,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00001758,2.3791,2.2861,2.4089,2.5739,2.7642,1.12234,4.64293,4.24611,8.20144,2.06103,Y45G12C.2,gst-10,TRUE,TRUE,FALSE,FALSE,FALSE,Increasing
WBGene00001768,9.168,6.5123,7.1531,7.6608,8.0235,3.57185,0.938501,2.3864899999999998,1.03763,0.688964,Y48E1B.10,gst-20,TRUE,FALSE,FALSE,TRUE,FALSE,Larval
WBGene00001776,0.8755,0.9954,0.9704,0.9278,0.9425,0.789261,1.19527,1.89117,1.08281,1.21924,Y53F4B.31,gst-28,TRUE,FALSE,FALSE,FALSE,TRUE,Increasing
WBGene00001793,0.1012,0.2178,0.4589,0.8411,1.0228,1.99666,1.75331,2.44792,1.3743,2.551,Y46G5A.31,gsy-1,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00002016,0.3712,0.5047,0.3853,0.401,0.484,8.01103,1.18837,1.05965,0.515855,0.197933,Y46H3A.3,hsp-16.2,TRUE,FALSE,FALSE,FALSE,FALSE,Larval
WBGene00002041,0.1226,0.1409,0.1478,0.1489,0.1605,0.258956,0.486289,0.502625,0.478918,0.419665,Y66H1A.6,hum-8,TRUE,FALSE,FALSE,FALSE,FALSE,Larval
WBGene00002079,0.6258,0.962,0.3709,0.3709,0,0.810343,0.745085,1.25213,1.10815,2.37672,Y48G1A.5,xpo-2,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00002090,0.0658,0.056,0.0494,0.0406,0.0342,0.0111516,0.0286302,0.147569,0.166056,0.340161,ZK1251.2,ins-7,TRUE,FALSE,TRUE,FALSE,TRUE,Increasing
WBGene00002188,0.0314,0.0459,0.0436,0.0399,0.0394,0.0410279,0.137666,0.0966875,0.0608249,0.0633142,ZC416.4,kgb-2,FALSE,FALSE,TRUE,TRUE,FALSE,Larval
WBGene00002256,2.5214,2.5513,1.4289,0.1132,0,1.1759,1.38479,1.21216,1.20288,1.52894,ZK742.5,lbp-4,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00002269,2.6511,2.4982,2.3972,2.32,2.4259,11.7537,29.3034,29.3529,32.9741,21.8763,Y55B1AR.1,lec-6,FALSE,FALSE,FALSE,FALSE,TRUE,Larval
WBGene00002278,0.4289,0.439,0.3317,0.1809,0,0.307795,0.271742,0.320019,0.468643,0.637253,Y55F3AM.6,lep-2,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00002981,9.7086,12.7954,13.0467,11.8801,12.1404,7.63572,2.24279,1.03009,1.5922,3.62485,ZK593.6,lgg-2,FALSE,FALSE,TRUE,FALSE,FALSE,Increasing
WBGene00003022,1.1833,1.0176,0.9365,0.826,0.6149,0.79819,0.508359,0.420105,0.748742,1.77119,ZK418.4,lin-37,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00003038,0.2732,0.3817,0.3245,0.1568,0.216,0.326197,0.287079,0.238286,0.249274,0.621407,ZK673.3,lin-56,TRUE,FALSE,TRUE,FALSE,FALSE,Larval
WBGene00003060,0.4034,0.3975,0.3359,0.2919,0.2939,0.186247,0.412696,0.385323,0.384329,0.485867,Y47G6A.23,lpd-3,TRUE,FALSE,FALSE,FALSE,FALSE,Embryo_Specific
WBGene00003082,2.2745,3.0455,0.816,2.0368,0,1.26838,1.68351,1.6847,3.62066,3.54578,Y73B6BL.32,lsm-8,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00003156,0.8855,0.5538,0.1364,0,0.0107,1.28569,0.839674,1.09977,1.10628,2.68174,Y39G10AR.14,mcm-4,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00003161,1.0218,0.9046,0.7347,0.5092,0.1254,0.854919,0.53553,0.409949,0.86678,1.94934,Y69A2AR.30,mdf-2,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00003164,0.79990000000000006,0.7336,0.3708,0.0121,0.494,0.45632,0.546205,0.514802,1.23617,2.16235,Y57E12AL.5,mdt-6,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00003258,0.5094,0.5087,0.5274,0.3795,0.3106,0.289513,0.437203,0.539744,0.449396,0.831047,Y54E10A.2,cogc-1,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00003417,0.1962,0.1016,0.2489,0.1524,0.1665,0.296117,0.25029,0.283311,0.375533,0.556302,Y41C4A.14,mrt-2,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00003580,0.6081,0.5998,0.416,0.4211,0.4369,0.495493,0.690188,0.529619,0.630047,0.491327,Y38A8.1,ndx-3,TRUE,FALSE,TRUE,FALSE,TRUE,Increasing
WBGene00003592,0.7434,0.6972,0.7682,0.8563,0.7785,0.589866,0.524131,0.484584,0.422142,0.995005,ZK1290.4,nfi-1,TRUE,FALSE,FALSE,FALSE,FALSE,Larval
WBGene00003604,0.1404,0.1721,0.1931,0.2095,0.2415,0.623381,0.240725,0.196172,0.0816355,0.242585,Y73F8A.21,nhr-5,TRUE,FALSE,FALSE,FALSE,FALSE,Larval
WBGene00003612,0.1867,0.1654,0.1772,0.1123,0.1657,0.278044,0.291698,0.188944,0.163794,0.317787,Y5H2B.2,nhr-13,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00003652,1.2287,0.7211,0.7078,0.7277,0.6661,0.155198,0.311894,0.154889,0.131218,0.143083,Y67A6A.2,nhr-62,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00003660,1.0099,0.8637,0.8425,1.0187,1.02,0.686957,0.385921,0.197439,0.339759,0.262411,Y51A2D.17,nhr-70,TRUE,FALSE,FALSE,FALSE,FALSE,Larval
WBGene00003676,1.2016,1.1999,1.2237,1.0714,1.0976,0.531008,0.469169,0.447954,0.54003,0.661947,Y40B10A.8,nhr-86,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00003682,0.4902,0.5112,0.3988,0.366,0.3038,0.245785,0.144645,0.16147,0.0992222,0.140347,Y41D4B.8,nhr-92,TRUE,FALSE,FALSE,TRUE,FALSE,Increasing
WBGene00003685,0.3023,0.3459,0.372,0.3855,0.4172,0.257224,0.13769700000000001,0.104276,0.0786105,0.0891876,Y39B6A.17,nhr-95,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00003700,0.0183,0.027,0.0243,0.0232,0.0208,0.177585,0.103465,0.0951734,0.0681268,0.133806,Y46H3D.5,nhr-110,TRUE,FALSE,FALSE,FALSE,TRUE,Increasing
WBGene00003704,0.69,0.8736,0.8787,0.887,0.8832,0.978816,1.13301,1.92402,2.05975,1.66425,Y45G5AM.1,nhr-114,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00003712,0.8424,0.7603,0.7981,0.8501,0.8821,0.544275,0.317804,0.221798,0.233213,0.210153,Y41D4B.9,nhr-122,TRUE,FALSE,FALSE,FALSE,FALSE,Larval
WBGene00003773,22.0725,19.2192,19.0323,20.1661,21.1006,5.59934,7.14405,6.44419,5.93678,4.17447,ZK892.2,nlt-1,FALSE,TRUE,TRUE,TRUE,FALSE,Increasing
WBGene00003804,0.7066,0.8778,0.3923,0.3425,0,0.921084,0.759162,0.983383,0.871921,2.15628,Y43F4B.4,npp-18,TRUE,FALSE,FALSE,FALSE,FALSE,Embryo_Specific
WBGene00003806,1.3272,1.246,0.9751,0.8534,0.6762,1.93311,1.6309,1.56417,1.50656,1.69492,Y77E11A.13,npp-20,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00003836,2.4688,2.2115,1.4274,0.6474,0,1.78656,1.74222,1.66675,2.2248,2.72306,Y71F9AM.5,nxt-1,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00003928,0.9018,0.3875,0.0728,0.3925,0.3384,3.20457,3.2897,4.02679,4.73881,5.79026,ZK945.2,pas-7,TRUE,FALSE,FALSE,FALSE,FALSE,Larval
WBGene00003941,2.8176,2.36,2.3739,2.6954,2.8765,1.97627,1.55132,1.80408,1.72896,1.45154,Y71H2AL.1,pbo-1,TRUE,TRUE,FALSE,FALSE,FALSE,Increasing
WBGene00003949,3.1679,3.071,1.3268,3.2971,2.4573,4.81546,5.36126,6.50224,5.26936,7.83479,Y38A8.2,pbs-3,FALSE,FALSE,TRUE,FALSE,FALSE,L3_High
WBGene00003956,1.6125,1.6475,1.5474,1.6653,1.7167,3.80409,1.30793,1.89614,1.53353,1.36537,ZK112.1,pcp-1,FALSE,FALSE,TRUE,TRUE,FALSE,Increasing
WBGene00004024,0.5172,0.4701,0.4206,0.4248,0.5399,1.39401,0.49962,0.311291,0.225324,0.225251,Y75B8A.1,php-3,TRUE,FALSE,FALSE,TRUE,TRUE,Increasing
WBGene00004037,0.422,0.4583,0.4741,0.4583,0.4531,0.280171,0.500275,0.369656,0.30766,0.219954,Y75B12B.6,plc-2,TRUE,FALSE,FALSE,TRUE,TRUE,Increasing
WBGene00004053,0.9599,1.0441,1.0302,1.0703,1.1444,0.812443,0.826779,0.450835,0.236736,0.321015,ZK1005.1,tank-1,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00004164,3.1089,2.8777,3.0826,3.1736,3.3498,2.66207,1.7077,1.94971,2.0357,2.07575,Y39E4B.3,pqn-83,TRUE,FALSE,FALSE,FALSE,FALSE,Embryo_Specific
WBGene00004192,1.0478,1.0072,1.1365,1.1761,1.3016,6.00853,3.50305,3.76139,3.85897,3.31561,ZK809.7,prx-2,TRUE,FALSE,TRUE,TRUE,FALSE,L3_High
WBGene00004235,0.7896,0.9199,1.0084,0.98740000000000006,1.0015,0.386491,0.551039,0.826217,0.579604,0.596493,Y65B4BR.3,ptr-21,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00004320,4.1949,2.8158,1.1327,0.4594,0.7309,2.87612,2.48376,2.80361,4.26957,5.69561,ZK287.5,rbx-1,FALSE,FALSE,TRUE,FALSE,FALSE,L3_High
WBGene00004404,0.4685,0.4676,0.4174,0.3241,0.3918,0.526961,0.429702,0.456238,0.479261,0.612614,Y54E10A.14,rom-5,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00004449,52.9987,58.1457,60.4911,63.2057,64.6173,104.476,78.8028,72.0489,110.939,51.1323,ZK652.4,rpl-35,FALSE,FALSE,TRUE,FALSE,FALSE,L3_High
WBGene00004468,2.3717,1.3408,1.2923,0.9821,0.6848,1.55023,2.69707,2.79101,4.01254,4.26566,ZK20.5,rpn-12,FALSE,FALSE,TRUE,FALSE,FALSE,L3_High
WBGene00004796,0.4567,0.4767,0.4579,0.4948,0.537,0.379354,0.732186,0.568923,0.456473,0.424985,ZK520.2,sid-2,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00004810,0.0348,0.0333,0.0301,0.0211,0.02,0.093246,0.545227,0.806963,0.558622,0.804362,Y60A3A.18,skr-4,FALSE,FALSE,FALSE,FALSE,TRUE,Increasing
WBGene00004856,0.3606,0.3712,0.3871,0.3684,0.4059,0.314939,0.385252,0.243052,0.300835,0.172971,ZK370.2,sma-2,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00004881,0.3702,0.3245,0.3723,0.3495,0.2939,0.551712,0.477244,0.472148,0.441201,0.814369,Y73B6BL.18,smg-3,TRUE,FALSE,FALSE,FALSE,FALSE,Larval
WBGene00004884,0.6859,0.6825,0.7419,0.8223,0.6378,0.7351,0.696036,0.448437,0.412339,0.615459,Y54F10AL.2,smg-6,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00004886,0.235,0.239,0.2564,0.0863,0.0262,0.203851,0.214824,0.288971,0.460609,0.623844,Y39A3CR.1,smi-1,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00004891,1.3489,1.4665,1.043,1.2729,1.1208,0.817251,0.463785,0.443742,1.06529,0.863346,Y71D11A.2,smr-1,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00004919,20.5149,21.1642,7.5287,8.1419,5.7972,4.56724,4.6075,6.21593,11.5858,10.0912,Y49E10.15,snr-6,TRUE,FALSE,TRUE,FALSE,FALSE,L3_High
WBGene00004920,7.1801,0,0.7627,2.6228,1.8043,7.51451,6.34794,6.57406,11.3925,6.82935,Y71F9B.4,snr-7,TRUE,FALSE,FALSE,FALSE,TRUE,L3_High
WBGene00004981,0.7736,0.6496,0.5718,0.6798,0.4879,1.89986,1.75886,2.37131,1.69736,2.20531,Y66H1B.4,spl-1,TRUE,FALSE,TRUE,FALSE,TRUE,Increasing
WBGene00005077,2.0822,1.6213,1.6659,1.4894,1.505,0.686464,0.759569,0.610285,0.412489,0.780771,Y92H12A.1,src-1,TRUE,FALSE,FALSE,FALSE,FALSE,Embryo_Specific
WBGene00006367,2.8048,2.6481,2.0217,2.203,1.6054,0.265718,1.41689,3.01914,0.36343,0.189904,ZK1067.6,sym-2,TRUE,TRUE,FALSE,FALSE,FALSE,Increasing
WBGene00006396,1.256,1.278,1.4516,0.95,1.1006,0.593574,0.403346,0.437356,0.693029,0.837933,Y56A3A.4,taf-12,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00006410,3.0452,2.759,2.6453,2.5444,1.829,1.2357,1.21812,1.14422,0.739778,0.664128,ZK470.5,nck-1,FALSE,FALSE,TRUE,FALSE,FALSE,Increasing
WBGene00006563,0.5952,0.5592,0.4117,0.4972,0.3753,0.326633,0.22335,0.202228,0.272812,0.409777,Y47D3A.27,teg-1,TRUE,FALSE,FALSE,FALSE,FALSE,Embryo_Specific
WBGene00006565,3.3474,2.8204,3.3265,2.7337,3.0534,2.06851,3.96023,4.71434,3.83483,2.50967,Y63D3A.5,tfg-1,TRUE,FALSE,FALSE,FALSE,FALSE,Larval
WBGene00006590,1.952,1.9422,1.5194,1.3349,1.0403,1.32847,1.39623,1.61872,1.09382,2.07789,ZC395.3,toc-1,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00006613,0.681,0.5501,0.459,0.3873,0.4013,0.916555,0.69386,0.819809,0.979042,1.16331,ZC376.5,trm-1,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
