"","wbid","name","SYMBOL","Expected","Observed","Enrichment.Fold.Change","P.value","Q.value","class"
"3272","WBGene00007609","PVD WBbt:0006831","C15C8.7",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3273","WBGene00022413","PVD WBbt:0006831","Y102A11A.3",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3274","WBGene00007220","PVD WBbt:0006831","C01B9.1",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3275","WBGene00017726","PVD WBbt:0006831","F22H10.2",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3276","WBGene00015933","PVD WBbt:0006831","C17H12.8",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3277","WBGene00010341","PVD WBbt:0006831","glo-3",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3278","WBGene00001243","PVD WBbt:0006831","elo-5",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3279","WBGene00000216","PVD WBbt:0006831","asp-3",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3280","WBGene00019738","PVD WBbt:0006831","clec-265",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3281","WBGene00011733","PVD WBbt:0006831","T12D8.5",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3282","WBGene00004789","PVD WBbt:0006831","sgk-1",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3283","WBGene00007030","PVD WBbt:0006831","epc-1",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3284","WBGene00002041","PVD WBbt:0006831","hum-8",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3285","WBGene00020579","PVD WBbt:0006831","T19D12.4",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3286","WBGene00003678","PVD WBbt:0006831","nhr-88",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3287","WBGene00008255","PVD WBbt:0006831","C51E3.10",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3288","WBGene00022487","PVD WBbt:0006831","fbxa-21",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3289","WBGene00016425","PVD WBbt:0006831","C34H4.2",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3290","WBGene00002915","PVD WBbt:0006831","let-805",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3291","WBGene00003698","PVD WBbt:0006831","nhr-108",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3292","WBGene00002055","PVD WBbt:0006831","ifc-1",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3293","WBGene00000219","PVD WBbt:0006831","asp-6",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3294","WBGene00015947","PVD WBbt:0006831","C18A11.1",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3295","WBGene00016335","PVD WBbt:0006831","gba-1",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3296","WBGene00019327","PVD WBbt:0006831","zip-2",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3297","WBGene00018645","PVD WBbt:0006831","F49F1.5",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3298","WBGene00012968","PVD WBbt:0006831","Y48A6B.7",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3299","WBGene00001774","PVD WBbt:0006831","gst-26",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3300","WBGene00010747","PVD WBbt:0006831","K10D11.3",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3301","WBGene00007422","PVD WBbt:0006831","ugt-17",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3302","WBGene00011725","PVD WBbt:0006831","lips-5",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3303","WBGene00002273","PVD WBbt:0006831","lec-10",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3304","WBGene00001749","PVD WBbt:0006831","gst-1",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3305","WBGene00015829","PVD WBbt:0006831","math-15",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3306","WBGene00000781","PVD WBbt:0006831","cpr-1",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3307","WBGene00022868","PVD WBbt:0006831","ZK1240.3",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3308","WBGene00016934","PVD WBbt:0006831","mboa-3",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3309","WBGene00022181","PVD WBbt:0006831","pho-9",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3310","WBGene00001745","PVD WBbt:0006831","gsa-1",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3311","WBGene00015362","PVD WBbt:0006831","fbxa-105",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3312","WBGene00020577","PVD WBbt:0006831","T19D12.2",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3313","WBGene00002137","PVD WBbt:0006831","inx-15",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3314","WBGene00012360","PVD WBbt:0006831","tat-3",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3315","WBGene00020662","PVD WBbt:0006831","T21H3.1",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3316","WBGene00004191","PVD WBbt:0006831","prx-1",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3317","WBGene00010750","PVD WBbt:0006831","K10D11.6",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3318","WBGene00008692","PVD WBbt:0006831","scav-4",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3319","WBGene00020359","PVD WBbt:0006831","math-40",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3320","WBGene00044761","PVD WBbt:0006831","pals-19",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3321","WBGene00019100","PVD WBbt:0006831","F59B1.8",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3322","WBGene00016976","PVD WBbt:0006831","C56E10.3",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3323","WBGene00020574","PVD WBbt:0006831","T19D7.6",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3324","WBGene00010334","PVD WBbt:0006831","del-5",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3325","WBGene00022515","PVD WBbt:0006831","ttr-48",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3326","WBGene00010244","PVD WBbt:0006831","F58D5.5",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3327","WBGene00000212","PVD WBbt:0006831","asm-2",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3328","WBGene00009886","PVD WBbt:0006831","F49E2.2",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3329","WBGene00012834","PVD WBbt:0006831","Y43F8C.13",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3330","WBGene00021281","PVD WBbt:0006831","ell-1",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3331","WBGene00012101","PVD WBbt:0006831","zip-10",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3332","WBGene00011495","PVD WBbt:0006831","T05F1.11",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3333","WBGene00017427","PVD WBbt:0006831","acp-5",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3334","WBGene00019779","PVD WBbt:0006831","endu-2",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3335","WBGene00013119","PVD WBbt:0006831","Y51H4A.25",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3336","WBGene00017302","PVD WBbt:0006831","F09F7.5",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3337","WBGene00008584","PVD WBbt:0006831","irg-4",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3338","WBGene00008891","PVD WBbt:0006831","clec-42",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3339","WBGene00008741","PVD WBbt:0006831","ctsa-1.2",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3340","WBGene00020799","PVD WBbt:0006831","T25D10.1",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3341","WBGene00021396","PVD WBbt:0006831","cutl-24",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3342","WBGene00008296","PVD WBbt:0006831","cdr-2",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3343","WBGene00006820","PVD WBbt:0006831","unc-89",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3344","WBGene00001754","PVD WBbt:0006831","gst-6",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3345","WBGene00019830","PVD WBbt:0006831","hrg-1",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3346","WBGene00008091","PVD WBbt:0006831","C44F1.1",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3347","WBGene00003621","PVD WBbt:0006831","nhr-22",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3348","WBGene00002118","PVD WBbt:0006831","ins-35",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3349","WBGene00012531","PVD WBbt:0006831","Y32F6B.1",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3350","WBGene00008042","PVD WBbt:0006831","C40H1.7",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3351","WBGene00006915","PVD WBbt:0006831","vha-6",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3352","WBGene00003773","PVD WBbt:0006831","nlt-1",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3353","WBGene00004096","PVD WBbt:0006831","pqm-1",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3354","WBGene00001994","PVD WBbt:0006831","hpk-1",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3355","WBGene00019273","PVD WBbt:0006831","H43E16.1",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3356","WBGene00008492","PVD WBbt:0006831","F01D5.1",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3357","WBGene00017687","PVD WBbt:0006831","ets-4",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3358","WBGene00000215","PVD WBbt:0006831","asp-2",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3359","WBGene00016705","PVD WBbt:0006831","slcr-46.1",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3360","WBGene00008495","PVD WBbt:0006831","F01D5.5",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3361","WBGene00022178","PVD WBbt:0006831","cest-25",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3362","WBGene00008944","PVD WBbt:0006831","F19B2.5",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3363","WBGene00009259","PVD WBbt:0006831","hpo-34",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3364","WBGene00010897","PVD WBbt:0006831","lact-3",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3365","WBGene00013901","PVD WBbt:0006831","ugt-16",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3366","WBGene00007557","PVD WBbt:0006831","C14A4.6",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3367","WBGene00012404","PVD WBbt:0006831","Y6G8.2",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3368","WBGene00010328","PVD WBbt:0006831","F59C6.11",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3369","WBGene00012634","PVD WBbt:0006831","Y38H6C.23",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3370","WBGene00016218","PVD WBbt:0006831","pals-23",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3371","WBGene00008486","PVD WBbt:0006831","ugt-44",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3372","WBGene00022721","PVD WBbt:0006831","ugtp-1",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3373","WBGene00002188","PVD WBbt:0006831","kgb-2",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3374","WBGene00019261","PVD WBbt:0006831","H34I24.2",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3375","WBGene00004993","PVD WBbt:0006831","spp-8",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3376","WBGene00011737","PVD WBbt:0006831","sqst-1",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3377","WBGene00010749","PVD WBbt:0006831","K10D11.5",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3378","WBGene00002021","PVD WBbt:0006831","hsp-17",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3379","WBGene00008123","PVD WBbt:0006831","ent-4",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3380","WBGene00020393","PVD WBbt:0006831","T10B5.7",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3381","WBGene00044696","PVD WBbt:0006831","F52E1.14",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3382","WBGene00000783","PVD WBbt:0006831","cpr-3",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3383","WBGene00011801","PVD WBbt:0006831","T16G1.7",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3384","WBGene00007368","PVD WBbt:0006831","C06B8.2",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3385","WBGene00002038","PVD WBbt:0006831","hum-5",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3386","WBGene00010870","PVD WBbt:0006831","let-522",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3387","WBGene00019844","PVD WBbt:0006831","abts-4",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3388","WBGene00020770","PVD WBbt:0006831","eat-17",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3389","WBGene00020258","PVD WBbt:0006831","T05E7.1",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3390","WBGene00020576","PVD WBbt:0006831","T19D12.1",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3391","WBGene00044291","PVD WBbt:0006831","C25F9.10",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3392","WBGene00008239","PVD WBbt:0006831","fshr-1",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3393","WBGene00000789","PVD WBbt:0006831","cpz-2",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3394","WBGene00008265","PVD WBbt:0006831","kcnl-4",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3395","WBGene00021768","PVD WBbt:0006831","Y51F10.7",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3396","WBGene00007807","PVD WBbt:0006831","C29F3.7",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3397","WBGene00008229","PVD WBbt:0006831","C50F4.1",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3398","WBGene00009237","PVD WBbt:0006831","F28H7.3",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3399","WBGene00021519","PVD WBbt:0006831","Y41D4B.17",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3400","WBGene00008607","PVD WBbt:0006831","F09B12.3",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3401","WBGene00019411","PVD WBbt:0006831","K05F1.10",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3402","WBGene00006431","PVD WBbt:0006831","tag-52",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3403","WBGene00022816","PVD WBbt:0006831","fbn-1",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3404","WBGene00008477","PVD WBbt:0006831","clec-17",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3405","WBGene00000784","PVD WBbt:0006831","cpr-4",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3406","WBGene00007455","PVD WBbt:0006831","ugt-22",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3407","WBGene00001795","PVD WBbt:0006831","gtl-1",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3408","WBGene00021872","PVD WBbt:0006831","clec-85",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3409","WBGene00006470","PVD WBbt:0006831","tag-120",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3410","WBGene00022326","PVD WBbt:0006831","fbxa-14",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3411","WBGene00001468","PVD WBbt:0006831","flr-4",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3412","WBGene00009429","PVD WBbt:0006831","irg-5",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3413","WBGene00013900","PVD WBbt:0006831","ugt-18",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3414","WBGene00019978","PVD WBbt:0006831","hacd-1",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3415","WBGene00021820","PVD WBbt:0006831","nipa-1",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3416","WBGene00013037","PVD WBbt:0006831","Y49E10.18",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3417","WBGene00009337","PVD WBbt:0006831","uig-1",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3418","WBGene00000218","PVD WBbt:0006831","asp-5",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3419","WBGene00021121","PVD WBbt:0006831","W09G12.7",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3420","WBGene00011672","PVD WBbt:0006831","cyp-13A5",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3421","WBGene00004898","PVD WBbt:0006831","snb-2",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3422","WBGene00002025","PVD WBbt:0006831","hsp-60",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3423","WBGene00002263","PVD WBbt:0006831","lea-1",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3424","WBGene00009162","PVD WBbt:0006831","F26E4.7",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3425","WBGene00009773","PVD WBbt:0006831","lipl-2",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3426","WBGene00021082","PVD WBbt:0006831","zip-11",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3427","WBGene00019097","PVD WBbt:0006831","F59B1.2",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3428","WBGene00019668","PVD WBbt:0006831","fil-2",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3429","WBGene00022411","PVD WBbt:0006831","Y102A11A.1",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3430","WBGene00000515","PVD WBbt:0006831","ckc-1",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3431","WBGene00015110","PVD WBbt:0006831","B0281.3",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3432","WBGene00002264","PVD WBbt:0006831","lec-1",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3433","WBGene00012802","PVD WBbt:0006831","set-25",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3434","WBGene00010357","PVD WBbt:0006831","H03A11.2",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3435","WBGene00003174","PVD WBbt:0006831","mec-10",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3436","WBGene00004875","PVD WBbt:0006831","smd-1",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3437","WBGene00011321","PVD WBbt:0006831","fil-1",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3438","WBGene00014138","PVD WBbt:0006831","clec-186",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3439","WBGene00008599","PVD WBbt:0006831","F09A5.2",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3440","WBGene00016845","PVD WBbt:0006831","C50F7.5",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3441","WBGene00021178","PVD WBbt:0006831","Y9C9A.8",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3442","WBGene00007180","PVD WBbt:0006831","B0457.6",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3443","WBGene00008602","PVD WBbt:0006831","oac-14",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3444","WBGene00006533","PVD WBbt:0006831","tba-7",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3445","WBGene00004128","PVD WBbt:0006831","pqn-41",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3446","WBGene00016758","PVD WBbt:0006831","C49A9.4",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3447","WBGene00045397","PVD WBbt:0006831","Y54G2A.52",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3448","WBGene00003727","PVD WBbt:0006831","nhr-137",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3449","WBGene00002269","PVD WBbt:0006831","lec-6",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3450","WBGene00003995","PVD WBbt:0006831","pgp-1",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3451","WBGene00016052","PVD WBbt:0006831","dod-3",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3452","WBGene00017837","PVD WBbt:0006831","F26G1.1",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3453","WBGene00010086","PVD WBbt:0006831","F55B11.4",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3454","WBGene00010070","PVD WBbt:0006831","nep-17",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3455","WBGene00006760","PVD WBbt:0006831","unc-23",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3456","WBGene00012529","PVD WBbt:0006831","Y32F6A.4",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3457","WBGene00044280","PVD WBbt:0006831","W02A2.9",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3458","WBGene00003411","PVD WBbt:0006831","mrp-5",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3459","WBGene00002234","PVD WBbt:0006831","kqt-2",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3460","WBGene00014057","PVD WBbt:0006831","ZK673.1",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
"3461","WBGene00004076","PVD WBbt:0006831","pod-2",55.8862216376192,77,1.37779935275081,0.000688943626485565,0.0229647875495188,"ClassB"
