wbid,name,SYMBOL,Expected,Observed,Enrichment.Fold.Change,P.value,Q.value,class
WBGene00000783,PVD WBbt:0006831,cpr-3,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00011801,PVD WBbt:0006831,T16G1.7,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00007368,PVD WBbt:0006831,C06B8.2,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00002038,PVD WBbt:0006831,hum-5,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00010870,PVD WBbt:0006831,let-522,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00019844,PVD WBbt:0006831,abts-4,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00020770,PVD WBbt:0006831,eat-17,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00020258,PVD WBbt:0006831,T05E7.1,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00020576,PVD WBbt:0006831,T19D12.1,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00044291,PVD WBbt:0006831,C25F9.10,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00008239,PVD WBbt:0006831,fshr-1,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00000789,PVD WBbt:0006831,cpz-2,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00008265,PVD WBbt:0006831,kcnl-4,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00021768,PVD WBbt:0006831,Y51F10.7,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00007807,PVD WBbt:0006831,C29F3.7,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00008229,PVD WBbt:0006831,C50F4.1,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00009237,PVD WBbt:0006831,F28H7.3,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00021519,PVD WBbt:0006831,Y41D4B.17,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00008607,PVD WBbt:0006831,F09B12.3,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00019411,PVD WBbt:0006831,K05F1.10,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00006431,PVD WBbt:0006831,tag-52,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00022816,PVD WBbt:0006831,fbn-1,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00008477,PVD WBbt:0006831,clec-17,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00000784,PVD WBbt:0006831,cpr-4,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00007455,PVD WBbt:0006831,ugt-22,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00001795,PVD WBbt:0006831,gtl-1,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00021872,PVD WBbt:0006831,clec-85,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00006470,PVD WBbt:0006831,tag-120,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00022326,PVD WBbt:0006831,fbxa-14,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00001468,PVD WBbt:0006831,flr-4,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00009429,PVD WBbt:0006831,irg-5,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00013900,PVD WBbt:0006831,ugt-18,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00019978,PVD WBbt:0006831,hacd-1,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00021820,PVD WBbt:0006831,nipa-1,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00013037,PVD WBbt:0006831,Y49E10.18,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00009337,PVD WBbt:0006831,uig-1,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00000218,PVD WBbt:0006831,asp-5,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00021121,PVD WBbt:0006831,W09G12.7,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00011672,PVD WBbt:0006831,cyp-13A5,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00004898,PVD WBbt:0006831,snb-2,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00002025,PVD WBbt:0006831,hsp-60,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00002263,PVD WBbt:0006831,lea-1,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00009162,PVD WBbt:0006831,F26E4.7,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00009773,PVD WBbt:0006831,lipl-2,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00021082,PVD WBbt:0006831,zip-11,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00019097,PVD WBbt:0006831,F59B1.2,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00019668,PVD WBbt:0006831,fil-2,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00022411,PVD WBbt:0006831,Y102A11A.1,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00000515,PVD WBbt:0006831,ckc-1,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00015110,PVD WBbt:0006831,B0281.3,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00002264,PVD WBbt:0006831,lec-1,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00012802,PVD WBbt:0006831,set-25,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00010357,PVD WBbt:0006831,H03A11.2,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00003174,PVD WBbt:0006831,mec-10,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00004875,PVD WBbt:0006831,smd-1,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00011321,PVD WBbt:0006831,fil-1,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00014138,PVD WBbt:0006831,clec-186,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00008599,PVD WBbt:0006831,F09A5.2,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00016845,PVD WBbt:0006831,C50F7.5,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00021178,PVD WBbt:0006831,Y9C9A.8,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00007180,PVD WBbt:0006831,B0457.6,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00008602,PVD WBbt:0006831,oac-14,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00006533,PVD WBbt:0006831,tba-7,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00004128,PVD WBbt:0006831,pqn-41,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00016758,PVD WBbt:0006831,C49A9.4,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00045397,PVD WBbt:0006831,Y54G2A.52,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00003727,PVD WBbt:0006831,nhr-137,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00002269,PVD WBbt:0006831,lec-6,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00003995,PVD WBbt:0006831,pgp-1,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00016052,PVD WBbt:0006831,dod-3,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00017837,PVD WBbt:0006831,F26G1.1,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00010086,PVD WBbt:0006831,F55B11.4,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00010070,PVD WBbt:0006831,nep-17,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00006760,PVD WBbt:0006831,unc-23,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00012529,PVD WBbt:0006831,Y32F6A.4,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00044280,PVD WBbt:0006831,W02A2.9,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00003411,PVD WBbt:0006831,mrp-5,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00002234,PVD WBbt:0006831,kqt-2,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00014057,PVD WBbt:0006831,ZK673.1,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00004076,PVD WBbt:0006831,pod-2,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00015206,PVD WBbt:0006831,B0495.7,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00015400,PVD WBbt:0006831,cyp-35A2,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00014137,PVD WBbt:0006831,clec-187,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00014252,PVD WBbt:0006831,ZK1320.2,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00012782,PVD WBbt:0006831,Y43C5A.2,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00001819,PVD WBbt:0006831,haf-9,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00006617,PVD WBbt:0006831,tars-1,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00018971,PVD WBbt:0006831,clec-67,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00009433,PVD WBbt:0006831,F35E12.9,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00019215,PVD WBbt:0006831,H20E11.3,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00044045,PVD WBbt:0006831,R11G10.3,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00015713,PVD WBbt:0006831,C12D12.1,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00004020,PVD WBbt:0006831,pho-1,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00001898,PVD WBbt:0006831,his-24,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00017241,PVD WBbt:0006831,pcyt-1,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00003903,PVD WBbt:0006831,pab-2,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00015687,PVD WBbt:0006831,chdp-1,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00011423,PVD WBbt:0006831,ipla-7,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00021590,PVD WBbt:0006831,Y46D2A.2,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00012533,PVD WBbt:0006831,fbxa-209,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00016888,PVD WBbt:0006831,znf-598,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00018350,PVD WBbt:0006831,ifo-1,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00021503,PVD WBbt:0006831,ctsa-4.2,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00007372,PVD WBbt:0006831,C06B8.7,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00011222,PVD WBbt:0006831,R10H10.3,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00017434,PVD WBbt:0006831,F13H8.1,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00012253,PVD WBbt:0006831,clec-50,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00003559,PVD WBbt:0006831,ncl-1,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00012664,PVD WBbt:0006831,Y39B6A.1,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00001863,PVD WBbt:0006831,him-4,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00007867,PVD WBbt:0006831,C32H11.4,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00016027,PVD WBbt:0006831,C23H5.8,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00012464,PVD WBbt:0006831,arrd-7,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00019803,PVD WBbt:0006831,PDB1.1,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00015608,PVD WBbt:0006831,math-3,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00016004,PVD WBbt:0006831,C18H9.6,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00009483,PVD WBbt:0006831,F36G3.2,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00022276,PVD WBbt:0006831,nlp-40,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00010116,PVD WBbt:0006831,cest-13,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00000977,PVD WBbt:0006831,dhs-14,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00020736,PVD WBbt:0006831,T23F2.3,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00015768,PVD WBbt:0006831,C14C11.4,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00018646,PVD WBbt:0006831,mul-1,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00021321,PVD WBbt:0006831,Y34B4A.5,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00020094,PVD WBbt:0006831,wip-1,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00007748,PVD WBbt:0006831,C26E1.2,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00005003,PVD WBbt:0006831,spp-18,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00003091,PVD WBbt:0006831,lys-2,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00018398,PVD WBbt:0006831,sptl-2,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00015701,PVD WBbt:0006831,C11D2.3,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00004058,PVD WBbt:0006831,pmp-1,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00020449,PVD WBbt:0006831,fbxa-54,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00006923,PVD WBbt:0006831,vhp-1,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00002094,PVD WBbt:0006831,ins-11,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00008669,PVD WBbt:0006831,acs-14,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00003243,PVD WBbt:0006831,mig-10,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00019211,PVD WBbt:0006831,H18N23.2,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00015823,PVD WBbt:0006831,C16B8.3,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00044792,PVD WBbt:0006831,F59C6.14,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00008167,PVD WBbt:0006831,acox-1.5,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00007857,PVD WBbt:0006831,C31H5.6,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00022246,PVD WBbt:0006831,acp-7,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00001158,PVD WBbt:0006831,ech-9,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00010769,PVD WBbt:0006831,asah-1,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00007440,PVD WBbt:0006831,C08E8.4,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00010204,PVD WBbt:0006831,cpr-9,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00019590,PVD WBbt:0006831,K09F6.7,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00001581,PVD WBbt:0006831,gfi-1,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00020340,PVD WBbt:0006831,T08B1.1,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00017667,PVD WBbt:0006831,ttr-37,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00007275,PVD WBbt:0006831,C03D6.1,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00021322,PVD WBbt:0006831,Y34B4A.6,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00044421,PVD WBbt:0006831,D1007.18,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00009293,PVD WBbt:0006831,F31D4.8,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00010125,PVD WBbt:0006831,dod-22,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00008425,PVD WBbt:0006831,D2045.8,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00001247,PVD WBbt:0006831,elo-9,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00008372,PVD WBbt:0006831,D1054.5,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00015220,PVD WBbt:0006831,B0507.3,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00022346,PVD WBbt:0006831,pals-17,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00020455,PVD WBbt:0006831,fbxa-59,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00016997,PVD WBbt:0006831,cebp-1,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00015469,PVD WBbt:0006831,C05D2.8,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00015759,PVD WBbt:0006831,C14C6.5,55.8862216376192,77,1.3777993527508092,6.889436264855654e-4,0.022964787549518847,Target Gene Class A2
WBGene00009337,PVQ WBbt:0006976,uig-1,0.4189411377836238,2,4.773940345368917,0,0,Target Gene Class C
WBGene00015687,PVQ WBbt:0006976,chdp-1,0.4189411377836238,2,4.773940345368917,0,0,Target Gene Class C
WBGene00009877,reproductive system WBbt:0005747,F49C12.7,45.24564288063137,76,1.6797197511483226,2.7378247664019247e-7,6.3180571532352105e-6,Target Gene Class C
WBGene00007609,reproductive system WBbt:0005747,C15C8.7,45.24564288063137,76,1.6797197511483226,2.7378247664019247e-7,6.3180571532352105e-6,Target Gene Class C
WBGene00004876,reproductive system WBbt:0005747,smf-1,45.24564288063137,76,1.6797197511483226,2.7378247664019247e-7,6.3180571532352105e-6,Target Gene Class C
WBGene00015050,reproductive system WBbt:0005747,clec-51,45.24564288063137,76,1.6797197511483226,2.7378247664019247e-7,6.3180571532352105e-6,Target Gene Class C
WBGene00000216,reproductive system WBbt:0005747,asp-3,45.24564288063137,76,1.6797197511483226,2.7378247664019247e-7,6.3180571532352105e-6,Target Gene Class C
WBGene00008780,reproductive system WBbt:0005747,hxk-1,45.24564288063137,76,1.6797197511483226,2.7378247664019247e-7,6.3180571532352105e-6,Target Gene Class C
WBGene00017625,reproductive system WBbt:0005747,cgt-2,45.24564288063137,76,1.6797197511483226,2.7378247664019247e-7,6.3180571532352105e-6,Target Gene Class C
WBGene00012791,reproductive system WBbt:0005747,Y43D4A.5,45.24564288063137,76,1.6797197511483226,2.7378247664019247e-7,6.3180571532352105e-6,Target Gene Class C
WBGene00002275,reproductive system WBbt:0005747,lem-2,45.24564288063137,76,1.6797197511483226,2.7378247664019247e-7,6.3180571532352105e-6,Target Gene Class C
WBGene00001046,reproductive system WBbt:0005747,dnj-28,45.24564288063137,76,1.6797197511483226,2.7378247664019247e-7,6.3180571532352105e-6,Target Gene Class C
WBGene00004297,reproductive system WBbt:0005747,rad-51,45.24564288063137,76,1.6797197511483226,2.7378247664019247e-7,6.3180571532352105e-6,Target Gene Class C
WBGene00012387,reproductive system WBbt:0005747,Y6B3B.1,45.24564288063137,76,1.6797197511483226,2.7378247664019247e-7,6.3180571532352105e-6,Target Gene Class C
WBGene00007030,reproductive system WBbt:0005747,epc-1,45.24564288063137,76,1.6797197511483226,2.7378247664019247e-7,6.3180571532352105e-6,Target Gene Class C
WBGene00012445,reproductive system WBbt:0005747,Y16B4A.2,45.24564288063137,76,1.6797197511483226,2.7378247664019247e-7,6.3180571532352105e-6,Target Gene Class C
WBGene00020579,reproductive system WBbt:0005747,T19D12.4,45.24564288063137,76,1.6797197511483226,2.7378247664019247e-7,6.3180571532352105e-6,Target Gene Class C
WBGene00000802,reproductive system WBbt:0005747,crt-1,45.24564288063137,76,1.6797197511483226,2.7378247664019247e-7,6.3180571532352105e-6,Target Gene Class C
WBGene00012182,reproductive system WBbt:0005747,osta-3,45.24564288063137,76,1.6797197511483226,2.7378247664019247e-7,6.3180571532352105e-6,Target Gene Class C
WBGene00006794,reproductive system WBbt:0005747,unc-60,45.24564288063137,76,1.6797197511483226,2.7378247664019247e-7,6.3180571532352105e-6,Target Gene Class C
