Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	zinc finger region:NR C4-type	16	1.0243277848911652	0.015793479010941663	WBGENE00003628, WBGENE00003605, WBGENE00003627, WBGENE00003649, WBGENE00003611, WBGENE00003688, WBGENE00003600, WBGENE00003632, WBGENE00003654, WBGENE00003687, WBGENE00003621, WBGENE00003643, WBGENE00004786, WBGENE00003652, WBGENE00003630, WBGENE00003625	327	86	3383	1.9247564184624137	0.999996862053078	1.0	1.0
GOTERM_BP_DIRECT	GO:0040024~dauer larval development	13	0.8322663252240717	0.016370063421045238	WBGENE00020596, WBGENE00003858, WBGENE00015074, WBGENE00000901, WBGENE00000912, WBGENE00004859, WBGENE00000247, WBGENE00004736, WBGENE00000238, WBGENE00006786, WBGENE00002980, WBGENE00002163, WBGENE00000908	1056	67	11627	2.1363495024875623	0.9999999953174817	1.0	0.9939707149009475
KEGG_PATHWAY	cel00071:Fatty acid degradation	9	0.5761843790012804	0.016451950846416742	WBGENE00009952, WBGENE00020343, WBGENE00012907, WBGENE00013575, WBGENE00001157, WBGENE00010790, WBGENE00001158, WBGENE00016716, WBGENE00020812	232	44	3022	2.6643808777429467	0.8333049201639185	0.1974234101570009	0.18645544292605643
GOTERM_MF_DIRECT	GO:0004190~aspartic-type endopeptidase activity	8	0.5121638924455826	0.01691619720113817	WBGENE00017881, WBGENE00019105, WBGENE00012681, WBGENE00007605, WBGENE00017678, WBGENE00000214, WBGENE00019619, WBGENE00008439	940	28	9479	2.8811550151975682	0.9999877671253261	0.6797322315287302	0.6746060457705949
INTERPRO	IPR025483:Lipase, eukaryotic	4	0.2560819462227913	0.017283287274992728	WBGENE00022642, WBGENE00020016, WBGENE00009773, WBGENE00010062	1252	7	14476	6.60702875399361	0.9999999999958332	0.9956810221033915	0.9943560972569465
INTERPRO	IPR015425:Actin-binding FH2	4	0.2560819462227913	0.017283287274992728	WBGENE00010453, WBGENE00008848, WBGENE00000872, WBGENE00016735	1252	7	14476	6.60702875399361	0.9999999999958332	0.9956810221033915	0.9943560972569465
GOTERM_CC_DIRECT	GO:0005886~plasma membrane	64	4.097311139564661	0.017324498268051946	WBGENE00004925, WBGENE00020131, WBGENE00002266, WBGENE00007513, WBGENE00000004, WBGENE00001613, WBGENE00003877, WBGENE00004922, WBGENE00003997, WBGENE00007047, WBGENE00000172, WBGENE00007561, WBGENE00006594, WBGENE00016104, WBGENE00021313, WBGENE00017431, WBGENE00000399, WBGENE00003943, WBGENE00020504, WBGENE00011647, WBGENE00003233, WBGENE00001055, WBGENE00002265, WBGENE00013709, WBGENE00015204, WBGENE00011682, WBGENE00019207, WBGENE00015648, WBGENE00012776, WBGENE00019166, WBGENE00022610, WBGENE00017302, WBGENE00000264, WBGENE00001554, WBGENE00001475, WBGENE00002129, WBGENE00000942, WBGENE00000070, WBGENE00002173, WBGENE00004350, WBGENE00006454, WBGENE00007347, WBGENE00000390, WBGENE00006372, WBGENE00000073, WBGENE00004035, WBGENE00001163, WBGENE00015479, WBGENE00018349, WBGENE00010701, WBGENE00006839, WBGENE00020528, WBGENE00001587, WBGENE00001620, WBGENE00004017, WBGENE00007404, WBGENE00001468, WBGENE00003174, WBGENE00003497, WBGENE00001591, WBGENE00006364, WBGENE00015942, WBGENE00008065, WBGENE00011821	930	593	11373	1.3198281020508078	0.9956393606843387	0.5387918961364155	0.5318620968291947
GOTERM_MF_DIRECT	GO:0000977~RNA polymerase II regulatory region sequence-specific DNA binding	17	1.088348271446863	0.017818716070190956	WBGENE00002637, WBGENE00001824, WBGENE00000912, WBGENE00004804, WBGENE00011130, WBGENE00012330, WBGENE00000938, WBGENE00000221, WBGENE00003633, WBGENE00004786, WBGENE00003003, WBGENE00000222, WBGENE00006853, WBGENE00001435, WBGENE00013639, WBGENE00001251, WBGENE00017757	940	92	9479	1.863355689176688	0.9999933462468465	0.6797322315287302	0.6746060457705949
GOTERM_MF_DIRECT	GO:0008270~zinc ion binding	98	6.274007682458387	0.01845426872928679	WBGENE00019742, WBGENE00017961, WBGENE00003710, WBGENE00016190, WBGENE00003559, WBGENE00004801, WBGENE00003678, WBGENE00007637, WBGENE00012948, WBGENE00003682, WBGENE00020460, WBGENE00016620, WBGENE00018367, WBGENE00003548, WBGENE00003546, WBGENE00015926, WBGENE00001251, WBGENE00016975, WBGENE00012375, WBGENE00010911, WBGENE00012776, WBGENE00021721, WBGENE00016173, WBGENE00043995, WBGENE00013584, WBGENE00000265, WBGENE00006648, WBGENE00003654, WBGENE00001598, WBGENE00000264, WBGENE00006407, WBGENE00004862, WBGENE00003652, WBGENE00003538, WBGENE00011679, WBGENE00008830, WBGENE00003661, WBGENE00011951, WBGENE00017373, WBGENE00003649, WBGENE00017136, WBGENE00015110, WBGENE00003643, WBGENE00003646, WBGENE00012999, WBGENE00001194, WBGENE00003633, WBGENE00003632, WBGENE00000245, WBGENE00003630, WBGENE00003636, WBGENE00003635, WBGENE00003640, WBGENE00003089, WBGENE00044071, WBGENE00017238, WBGENE00011259, WBGENE00019014, WBGENE00003628, WBGENE00003627, WBGENE00018963, WBGENE00003621, WBGENE00003982, WBGENE00003626, WBGENE00003625, WBGENE00006976, WBGENE00016657, WBGENE00009050, WBGENE00017342, WBGENE00021522, WBGENE00022610, WBGENE00020153, WBGENE00016650, WBGENE00019883, WBGENE00010790, WBGENE00003611, WBGENE00003697, WBGENE00004786, WBGENE00269434, WBGENE00008901, WBGENE00008876, WBGENE00000197, WBGENE00004033, WBGENE00000908, WBGENE00015796, WBGENE00002637, WBGENE00003605, WBGENE00006839, WBGENE00019116, WBGENE00021495, WBGENE00000298, WBGENE00003600, WBGENE00003688, WBGENE00003687, WBGENE00003725, WBGENE00003691, WBGENE00019629, WBGENE00018539	940	800	9479	1.2352952127659576	0.9999956680131692	0.6797322315287302	0.6746060457705949
GOTERM_BP_DIRECT	GO:0019915~lipid storage	78	4.99359795134443	0.019753212007054523	WBGENE00016278, WBGENE00017126, WBGENE00020210, WBGENE00003996, WBGENE00000247, WBGENE00017084, WBGENE00000004, WBGENE00003635, WBGENE00020930, WBGENE00003877, WBGENE00003678, WBGENE00003480, WBGENE00000371, WBGENE00003442, WBGENE00007562, WBGENE00020382, WBGENE00016269, WBGENE00002190, WBGENE00000239, WBGENE00022642, WBGENE00000912, WBGENE00020460, WBGENE00002257, WBGENE00004477, WBGENE00003982, WBGENE00007549, WBGENE00020865, WBGENE00018281, WBGENE00002060, WBGENE00010796, WBGENE00005056, WBGENE00016018, WBGENE00018516, WBGENE00017427, WBGENE00016976, WBGENE00011321, WBGENE00016655, WBGENE00016614, WBGENE00018398, WBGENE00020596, WBGENE00021685, WBGENE00001757, WBGENE00003858, WBGENE00011083, WBGENE00003611, WBGENE00001157, WBGENE00003654, WBGENE00008745, WBGENE00008549, WBGENE00009836, WBGENE00000070, WBGENE00016805, WBGENE00012529, WBGENE00004194, WBGENE00003860, WBGENE00003980, WBGENE00010341, WBGENE00003065, WBGENE00000908, WBGENE00013575, WBGENE00020160, WBGENE00010427, WBGENE00012369, WBGENE00011830, WBGENE00020366, WBGENE00003968, WBGENE00019550, WBGENE00019473, WBGENE00020683, WBGENE00022781, WBGENE00007969, WBGENE00017690, WBGENE00004735, WBGENE00004183, WBGENE00002044, WBGENE00004068, WBGENE00001152, WBGENE00011661	1056	675	11627	1.272314814814815	0.9999999999145391	1.0	0.9939707149009475
INTERPRO	IPR001752:Kinesin, motor domain	6	0.3841229193341869	0.019936921787435273	WBGENE00002219, WBGENE00006874, WBGENE00002224, WBGENE00002222, WBGENE00002217, WBGENE00002226	1252	19	14476	3.651252732470153	0.9999999999999284	0.9956810221033915	0.9943560972569465
INTERPRO	IPR000169:Cysteine peptidase, cysteine active site	6	0.3841229193341869	0.019936921787435273	WBGENE00013764, WBGENE00006606, WBGENE00000783, WBGENE00011102, WBGENE00000786, WBGENE00000785	1252	19	14476	3.651252732470153	0.9999999999999284	0.9956810221033915	0.9943560972569465
INTERPRO	IPR008271:Serine/threonine-protein kinase, active site	28	1.792573623559539	0.02028280696671768	WBGENE00003916, WBGENE00000407, WBGENE00000406, WBGENE00004727, WBGENE00016111, WBGENE00001994, WBGENE00002203, WBGENE00006941, WBGENE00007977, WBGENE00007047, WBGENE00002192, WBGENE00009326, WBGENE00004033, WBGENE00011352, WBGENE00004859, WBGENE00001708, WBGENE00000518, WBGENE00015650, WBGENE00003048, WBGENE00006579, WBGENE00013091, WBGENE00001468, WBGENE00003150, WBGENE00004183, WBGENE00006786, WBGENE00003374, WBGENE00013709, WBGENE00004182	1252	207	14476	1.5639826519115307	0.9999999999999579	0.9956810221033915	0.9943560972569465
UP_KEYWORDS	Developmental protein	43	2.7528809218950063	0.02031645953463671	WBGENE00003916, WBGENE00001957, WBGENE00001978, WBGENE00004727, WBGENE00004804, WBGENE00001994, WBGENE00002203, WBGENE00000465, WBGENE00003476, WBGENE00006941, WBGENE00001513, WBGENE00004109, WBGENE00006920, WBGENE00006943, WBGENE00000149, WBGENE00007047, WBGENE00002173, WBGENE00006575, WBGENE00006951, WBGENE00006874, WBGENE00004013, WBGENE00003243, WBGENE00004771, WBGENE00003021, WBGENE00000908, WBGENE00001824, WBGENE00000912, WBGENE00004017, WBGENE00001103, WBGENE00003048, WBGENE00003003, WBGENE00006816, WBGENE00007029, WBGENE00003846, WBGENE00003009, WBGENE00006579, WBGENE00000458, WBGENE00000238, WBGENE00001194, WBGENE00003150, WBGENE00006786, WBGENE00003497, WBGENE00014115	1561	394	20248	1.4156355583593754	0.9969366341461967	0.19756005478508798	0.18214756824157047
INTERPRO	IPR016355:Steroidogenic factor 1	5	0.3201024327784891	0.02105229851614747	WBGENE00003628, WBGENE00003633, WBGENE00003687, WBGENE00003625, WBGENE00003678	1252	13	14476	4.4470385844187765	0.9999999999999871	0.9956810221033915	0.9943560972569465
INTERPRO	IPR001365:Adenosine/AMP deaminase domain	3	0.19206145966709345	0.021100351185707276	WBGENE00015551, WBGENE00016415, WBGENE00016632	1252	3	14476	11.562300319488816	0.999999999999988	0.9956810221033915	0.9943560972569465
INTERPRO	IPR013783:Immunoglobulin-like fold	17	1.088348271446863	0.021198797543119447	WBGENE00020251, WBGENE00020649, WBGENE00009717, WBGENE00004369, WBGENE00006787, WBGENE00006820, WBGENE00006942, WBGENE00009842, WBGENE00003860, WBGENE00004256, WBGENE00001000, WBGENE00013872, WBGENE00020160, WBGENE00016006, WBGENE00015824, WBGENE00011511, WBGENE00008270	1252	107	14476	1.8370009853393447	0.9999999999999897	0.9956810221033915	0.9943560972569465
INTERPRO	IPR002401:Cytochrome P450, E-class, group I	13	0.8322663252240717	0.02188088446641121	WBGENE00019473, WBGENE00018413, WBGENE00020386, WBGENE00000375, WBGENE00008519, WBGENE00008829, WBGENE00018262, WBGENE00011672, WBGENE00011673, WBGENE00011675, WBGENE00011698, WBGENE00011830, WBGENE00019967	1252	73	14476	2.059039782922666	0.9999999999999963	0.9965748288792743	0.9952487146691887
UP_SEQ_FEATURE	domain:Ig-like C2-type 2	4	0.2560819462227913	0.023120675999275565	WBGENE00004256, WBGENE00001000, WBGENE00006787, WBGENE00006820	327	7	3383	5.911751856705985	0.999999991808367	1.0	1.0
UP_SEQ_FEATURE	domain:Ig-like C2-type 1	4	0.2560819462227913	0.023120675999275565	WBGENE00004256, WBGENE00001000, WBGENE00006787, WBGENE00006820	327	7	3383	5.911751856705985	0.999999991808367	1.0	1.0
COG_ONTOLOGY	Energy production and conversion	8	0.5121638924455826	0.023235057219545045	WBGENE00016630, WBGENE00012608, WBGENE00009334, WBGENE00019061, WBGENE00009187, WBGENE00016995, WBGENE00014258, WBGENE00007744	154	24	1218	2.6363636363636367	0.5175059295575383	0.39892237730312974	0.39892237730312974
KEGG_PATHWAY	cel00250:Alanine, aspartate and glutamate metabolism	7	0.44814340588988477	0.0233918670996204	WBGENE00008435, WBGENE00008127, WBGENE00016509, WBGENE00020382, WBGENE00001794, WBGENE00015778, WBGENE00012326	232	30	3022	3.039367816091954	0.9224116784693362	0.25263216467590033	0.23859704441612806
GOTERM_BP_DIRECT	GO:0006631~fatty acid metabolic process	10	0.6402048655569782	0.0235853732775462	WBGENE00020366, WBGENE00001241, WBGENE00006351, WBGENE00001393, WBGENE00012375, WBGENE00020517, WBGENE00001157, WBGENE00001158, WBGENE00007707, WBGENE00001247	1056	47	11627	2.342641843971631	0.9999999999990984	1.0	0.9939707149009475
GOTERM_MF_DIRECT	GO:0003777~microtubule motor activity	8	0.5121638924455826	0.024458345716798897	WBGENE00002219, WBGENE00006874, WBGENE00002182, WBGENE00002224, WBGENE00002222, WBGENE00002217, WBGENE00002226, WBGENE00002215	940	30	9479	2.6890780141843975	0.9999999258728558	0.8279196370374327	0.8216758992015546
GOTERM_BP_DIRECT	GO:0016311~dephosphorylation	11	0.7042253521126761	0.024612307758904158	WBGENE00004020, WBGENE00022246, WBGENE00017775, WBGENE00007331, WBGENE00019522, WBGENE00016892, WBGENE00011262, WBGENE00017427, WBGENE00008936, WBGENE00013379, WBGENE00008560	1056	55	11627	2.2020833333333334	0.9999999999997345	1.0	0.9939707149009475
GOTERM_BP_DIRECT	GO:0015992~proton transport	9	0.5761843790012804	0.025096301427563316	WBGENE00020340, WBGENE00012033, WBGENE00019061, WBGENE00010419, WBGENE00020507, WBGENE00015038, WBGENE00006920, WBGENE00006921, WBGENE00006768	1056	40	11627	2.4773437499999997	0.9999999999998509	1.0	0.9939707149009475
INTERPRO	IPR016166:FAD-binding, type 2	4	0.2560819462227913	0.025898194616557402	WBGENE00012407, WBGENE00015057, WBGENE00009334, WBGENE00010083	1252	8	14476	5.781150159744409	1.0	1.0	0.9993342210386151
INTERPRO	IPR016169:CO dehydrogenase flavoprotein-like, FAD-binding, subdomain 2	4	0.2560819462227913	0.025898194616557402	WBGENE00012407, WBGENE00015057, WBGENE00009334, WBGENE00010083	1252	8	14476	5.781150159744409	1.0	1.0	0.9993342210386151
INTERPRO	IPR006693:Partial AB-hydrolase lipase domain	4	0.2560819462227913	0.025898194616557402	WBGENE00022642, WBGENE00020016, WBGENE00009773, WBGENE00010062	1252	8	14476	5.781150159744409	1.0	1.0	0.9993342210386151
SMART	SM00498:FH2	4	0.2560819462227913	0.026362933864633634	WBGENE00010453, WBGENE00008848, WBGENE00000872, WBGENE00016735	576	7	5688	5.642857142857142	0.9996419543425656	1.0	1.0
GOTERM_MF_DIRECT	GO:0015297~antiporter activity	7	0.44814340588988477	0.026366997042481303	WBGENE00000009, WBGENE00000008, WBGENE00000004, WBGENE00000007, WBGENE00003943, WBGENE00003734, WBGENE00003733	940	24	9479	2.9411790780141844	0.9999999797663127	0.8279196370374327	0.8216758992015546
GOTERM_MF_DIRECT	GO:0016787~hydrolase activity	96	6.1459667093469905	0.026413378646974496	WBGENE00017881, WBGENE00022798, WBGENE00020016, WBGENE00017764, WBGENE00044468, WBGENE00003995, WBGENE00004401, WBGENE00003476, WBGENE00017162, WBGENE00016073, WBGENE00004801, WBGENE00003997, WBGENE00007444, WBGENE00004095, WBGENE00008451, WBGENE00017678, WBGENE00009142, WBGENE00019617, WBGENE00003828, WBGENE00016340, WBGENE00018364, WBGENE00022642, WBGENE00013670, WBGENE00019259, WBGENE00017431, WBGENE00000036, WBGENE00003982, WBGENE00007700, WBGENE00003548, WBGENE00000799, WBGENE00017071, WBGENE00003546, WBGENE00011725, WBGENE00006460, WBGENE00086546, WBGENE00020509, WBGENE00001055, WBGENE00009773, WBGENE00022010, WBGENE00016657, WBGENE00013101, WBGENE00011364, WBGENE00008043, WBGENE00011321, WBGENE00015048, WBGENE00008042, WBGENE00012059, WBGENE00019965, WBGENE00022457, WBGENE00019322, WBGENE00019166, WBGENE00020472, WBGENE00015047, WBGENE00017981, WBGENE00006923, WBGENE00009717, WBGENE00001598, WBGENE00006606, WBGENE00000783, WBGENE00003538, WBGENE00000786, WBGENE00000785, WBGENE00006920, WBGENE00021601, WBGENE00006921, WBGENE00003580, WBGENE00008435, WBGENE00004036, WBGENE00010628, WBGENE00010308, WBGENE00016644, WBGENE00011511, WBGENE00011755, WBGENE00011953, WBGENE00002637, WBGENE00017775, WBGENE00017136, WBGENE00000298, WBGENE00008936, WBGENE00010062, WBGENE00000212, WBGENE00000214, WBGENE00004736, WBGENE00003922, WBGENE00000213, WBGENE00004020, WBGENE00004383, WBGENE00004063, WBGENE00010773, WBGENE00008149, WBGENE00007331, WBGENE00008222, WBGENE00013764, WBGENE00016632, WBGENE00011146, WBGENE00017969	940	793	9479	1.2207668160231815	0.9999999803953972	0.8279196370374327	0.8216758992015546
COG_ONTOLOGY	Defense mechanisms	9	0.5761843790012804	0.026594825153541984	WBGENE00002637, WBGENE00004003, WBGENE00014164, WBGENE00003996, WBGENE00004007, WBGENE00003995, WBGENE00003411, WBGENE00004005, WBGENE00003997	154	30	1218	2.3727272727272726	0.5663861231125177	0.39892237730312974	0.39892237730312974
GOTERM_MF_DIRECT	GO:0000254~C-4 methylsterol oxidase activity	3	0.19206145966709345	0.027472446477863528	WBGENE00018036, WBGENE00009903, WBGENE00009902	940	3	9479	10.084042553191487	0.9999999904727109	0.8279196370374327	0.8216758992015546
UP_KEYWORDS	Endosome	6	0.3841229193341869	0.028204313409410268	WBGENE00019830, WBGENE00000390, WBGENE00017445, WBGENE00000247, WBGENE00004109, WBGENE00000149	1561	23	20248	3.3837840848954124	0.9996865698903553	0.26512054604845653	0.24443738288155564
KEGG_PATHWAY	cel00062:Fatty acid elongation	5	0.3201024327784891	0.029112871807482895	WBGENE00009952, WBGENE00012375, WBGENE00020517, WBGENE00001157, WBGENE00001158	232	16	3022	4.070581896551724	0.9588637895349356	0.2858354686552866	0.2699557203966596
INTERPRO	IPR001128:Cytochrome P450	13	0.8322663252240717	0.02914522736874728	WBGENE00019473, WBGENE00018413, WBGENE00020386, WBGENE00000375, WBGENE00008519, WBGENE00008829, WBGENE00018262, WBGENE00011672, WBGENE00011673, WBGENE00011675, WBGENE00011698, WBGENE00011830, WBGENE00019967	1252	76	14476	1.9777618967546662	1.0	1.0	0.9993342210386151
UP_KEYWORDS	Lectin	32	2.0486555697823303	0.03139309041567851	WBGENE00017364, WBGENE00021586, WBGENE00021587, WBGENE00012251, WBGENE00021582, WBGENE00010928, WBGENE00002269, WBGENE00002266, WBGENE00009518, WBGENE00009523, WBGENE00002270, WBGENE00008594, WBGENE00008596, WBGENE00009520, WBGENE00019738, WBGENE00018547, WBGENE00022261, WBGENE00019917, WBGENE00011853, WBGENE00044332, WBGENE00013471, WBGENE00014043, WBGENE00013493, WBGENE00044719, WBGENE00002265, WBGENE00021580, WBGENE00009396, WBGENE00014138, WBGENE00019928, WBGENE00014137, WBGENE00044086, WBGENE00016912	1561	284	20248	1.4615405437106945	0.9998759454487485	0.2855758547490755	0.2632968873573036
KEGG_PATHWAY	cel00620:Pyruvate metabolism	6	0.3841229193341869	0.0319504648917524	WBGENE00004076, WBGENE00009334, WBGENE00007969, WBGENE00011232, WBGENE00012983, WBGENE00007824	232	24	3022	3.2564655172413794	0.9700126064697455	0.2875541840257716	0.27157895157989537
GOTERM_CC_DIRECT	GO:0043204~perikaryon	8	0.5121638924455826	0.0320590639866526	WBGENE00006730, WBGENE00020131, WBGENE00003243, WBGENE00004035, WBGENE00016104, WBGENE00001122, WBGENE00000247, WBGENE00002149	930	38	11373	2.574533106960951	0.999960281335237	0.8559723523322709	0.8449630616270327
GOTERM_BP_DIRECT	GO:0007179~transforming growth factor beta receptor signaling pathway	5	0.3201024327784891	0.032231362013113544	WBGENE00000901, WBGENE00020649, WBGENE00014215, WBGENE00004862, WBGENE00004857	1056	14	11627	3.932291666666667	1.0	1.0	0.9939707149009475
GOTERM_MF_DIRECT	GO:0005524~ATP binding	112	7.170294494238156	0.03285854023373093	WBGENE00001815, WBGENE00001812, WBGENE00016111, WBGENE00004007, WBGENE00002224, WBGENE00002222, WBGENE00004005, WBGENE00006941, WBGENE00007513, WBGENE00017162, WBGENE00006820, WBGENE00016073, WBGENE00002985, WBGENE00002226, WBGENE00002192, WBGENE00021391, WBGENE00016104, WBGENE00002219, WBGENE00015376, WBGENE00000959, WBGENE00015650, WBGENE00002217, WBGENE00020504, WBGENE00003150, WBGENE00006786, WBGENE00004003, WBGENE00018516, WBGENE00022010, WBGENE00019166, WBGENE00018357, WBGENE00008948, WBGENE00002203, WBGENE00001598, WBGENE00001994, WBGENE00003411, WBGENE00008944, WBGENE00006921, WBGENE00007977, WBGENE00004076, WBGENE00009402, WBGENE00004195, WBGENE00015116, WBGENE00015479, WBGENE00004190, WBGENE00004859, WBGENE00011272, WBGENE00007969, WBGENE00002038, WBGENE00020007, WBGENE00004736, WBGENE00007725, WBGENE00001468, WBGENE00004063, WBGENE00004183, WBGENE00004068, WBGENE00003374, WBGENE00018339, WBGENE00008780, WBGENE00004182, WBGENE00004060, WBGENE00003916, WBGENE00000407, WBGENE00017087, WBGENE00004727, WBGENE00000406, WBGENE00020131, WBGENE00014012, WBGENE00003996, WBGENE00003995, WBGENE00003997, WBGENE00007047, WBGENE00007444, WBGENE00006598, WBGENE00006874, WBGENE00006351, WBGENE00011893, WBGENE00020781, WBGENE00000518, WBGENE00006579, WBGENE00019492, WBGENE00021635, WBGENE00009335, WBGENE00007791, WBGENE00008641, WBGENE00013709, WBGENE00014115, WBGENE00012059, WBGENE00018839, WBGENE00017981, WBGENE00000067, WBGENE00001037, WBGENE00008599, WBGENE00006059, WBGENE00009326, WBGENE00000197, WBGENE00004033, WBGENE00002010, WBGENE00011352, WBGENE00011992, WBGENE00010427, WBGENE00021534, WBGENE00002637, WBGENE00002879, WBGENE00012162, WBGENE00001708, WBGENE00003048, WBGENE00019190, WBGENE00013091, WBGENE00001030, WBGENE00000064, WBGENE00016995, WBGENE00010419	940	950	9479	1.188855543113102	0.999999999760188	0.9123491663169557	0.9054687050325142
GOTERM_MF_DIRECT	GO:0019239~deaminase activity	5	0.3201024327784891	0.033026214165319666	WBGENE00016495, WBGENE00015574, WBGENE00015551, WBGENE00016415, WBGENE00016632	940	13	9479	3.87847790507365	0.9999999997862301	0.9123491663169557	0.9054687050325142
INTERPRO	IPR001304:C-type lectin	29	1.856594110115237	0.03343149398507576	WBGENE00017364, WBGENE00021586, WBGENE00021587, WBGENE00012251, WBGENE00021582, WBGENE00010928, WBGENE00009518, WBGENE00009523, WBGENE00008594, WBGENE00008596, WBGENE00009520, WBGENE00019738, WBGENE00018547, WBGENE00022261, WBGENE00019917, WBGENE00011853, WBGENE00017892, WBGENE00044332, WBGENE00013471, WBGENE00014043, WBGENE00013493, WBGENE00044719, WBGENE00021580, WBGENE00009396, WBGENE00014138, WBGENE00019928, WBGENE00014137, WBGENE00044086, WBGENE00016912	1252	226	14476	1.4836580055981226	1.0	1.0	0.9993342210386151
INTERPRO	IPR008139:Saposin B	7	0.44814340588988477	0.03482922987595678	WBGENE00004993, WBGENE00004991, WBGENE00004990, WBGENE00000212, WBGENE00000213, WBGENE00004988, WBGENE00004999	1252	29	14476	2.7909000771179904	1.0	1.0	0.9993342210386151
INTERPRO	IPR025661:Cysteine peptidase, asparagine active site	5	0.3201024327784891	0.034999706767644786	WBGENE00013764, WBGENE00000783, WBGENE00000786, WBGENE00000785, WBGENE00000788	1252	15	14476	3.854100106496272	1.0	1.0	0.9993342210386151
INTERPRO	IPR008942:ENTH/VHS	5	0.3201024327784891	0.034999706767644786	WBGENE00006751, WBGENE00017004, WBGENE00014864, WBGENE00004109, WBGENE00020092	1252	15	14476	3.854100106496272	1.0	1.0	0.9993342210386151
GOTERM_CC_DIRECT	GO:0016323~basolateral plasma membrane	6	0.3841229193341869	0.03512049913425812	WBGENE00017741, WBGENE00019207, WBGENE00015648, WBGENE00019844, WBGENE00000169, WBGENE00003943	930	23	11373	3.1901823281907435	0.9999851704553636	0.8559723523322709	0.8449630616270327
GOTERM_CC_DIRECT	GO:0016581~NuRD complex	3	0.19206145966709345	0.035780194792024184	WBGENE00001194, WBGENE00002637, WBGENE00000938	930	4	11373	9.171774193548387	0.9999880118867516	0.8559723523322709	0.8449630616270327
PIR_SUPERFAMILY	PIRSF000862:lipase, eukaryotic type	4	0.2560819462227913	0.035869389129544196	WBGENE00022642, WBGENE00020016, WBGENE00009773, WBGENE00010062	91	7	788	4.948194662480377	0.9441871920324486	1.0	1.0
GOTERM_BP_DIRECT	GO:0045944~positive regulation of transcription from RNA polymerase II promoter	23	1.47247119078105	0.03598534381361379	WBGENE00021237, WBGENE00003605, WBGENE00000912, WBGENE00004804, WBGENE00020251, WBGENE00000793, WBGENE00001851, WBGENE00000264, WBGENE00003687, WBGENE00004862, WBGENE00003625, WBGENE00004857, WBGENE00020930, WBGENE00008748, WBGENE00000238, WBGENE00006943, WBGENE00004735, WBGENE00003678, WBGENE00012735, WBGENE00006575, WBGENE00006379, WBGENE00004013, WBGENE00000908	1056	162	11627	1.5632073045267492	1.0	1.0	0.9939707149009475
INTERPRO	IPR023413:Green fluorescent protein-like	4	0.2560819462227913	0.03639391621383516	WBGENE00003738, WBGENE00003497, WBGENE00011330, WBGENE00007170	1252	9	14476	5.13880014199503	1.0	1.0	0.9993342210386151
INTERPRO	IPR000949:ELM2 domain	4	0.2560819462227913	0.03639391621383516	WBGENE00001194, WBGENE00010012, WBGENE00009224, WBGENE00013632	1252	9	14476	5.13880014199503	1.0	1.0	0.9993342210386151
SMART	SM00129:KISc	6	0.3841229193341869	0.03640133728840354	WBGENE00002219, WBGENE00006874, WBGENE00002224, WBGENE00002222, WBGENE00002217, WBGENE00002226	576	19	5688	3.1184210526315788	0.9999835119985415	1.0	1.0
GOTERM_BP_DIRECT	GO:0003333~amino acid transmembrane transport	7	0.44814340588988477	0.036593466639551764	WBGENE00000009, WBGENE00000008, WBGENE00012529, WBGENE00012629, WBGENE00021156, WBGENE00000004, WBGENE00000007	1056	28	11627	2.752604166666667	1.0	1.0	0.9939707149009475
UP_SEQ_FEATURE	metal ion-binding site:Iron (heme axial ligand)	6	0.3841229193341869	0.037146445762498315	WBGENE00004256, WBGENE00000375, WBGENE00008519, WBGENE00011672, WBGENE00011673, WBGENE00011675	327	20	3383	3.1036697247706426	0.999999999999918	1.0	1.0
INTERPRO	IPR012337:Ribonuclease H-like domain	13	0.8322663252240717	0.03800867406216037	WBGENE00015680, WBGENE00020763, WBGENE00019666, WBGENE00019422, WBGENE00002148, WBGENE00001259, WBGENE00010787, WBGENE00004383, WBGENE00013639, WBGENE00004095, WBGENE00007275, WBGENE00011664, WBGENE00019825	1252	79	14476	1.9026570145994257	1.0	1.0	0.9993342210386151
GOTERM_MF_DIRECT	GO:0050660~flavin adenine dinucleotide binding	12	0.7682458386683738	0.03937189635683781	WBGENE00020366, WBGENE00001480, WBGENE00012407, WBGENE00015057, WBGENE00016674, WBGENE00009334, WBGENE00001262, WBGENE00016943, WBGENE00009187, WBGENE00010083, WBGENE00020812, WBGENE00012326	940	62	9479	1.9517501715854495	0.9999999999972826	1.0	0.9939577039274925
INTERPRO	IPR005814:Aminotransferase class-III	3	0.19206145966709345	0.039791363407305866	WBGENE00020382, WBGENE00001794, WBGENE00020139	1252	4	14476	8.671725239616613	1.0	1.0	0.9993342210386151
INTERPRO	IPR017972:Cytochrome P450, conserved site	12	0.7682458386683738	0.04039664303582065	WBGENE00019473, WBGENE00018413, WBGENE00020386, WBGENE00000375, WBGENE00008519, WBGENE00011672, WBGENE00011673, WBGENE00008829, WBGENE00018262, WBGENE00011675, WBGENE00011698, WBGENE00019967	1252	71	14476	1.9541916032938844	1.0	1.0	0.9993342210386151
